srcID,destID,airlineID,Source Airport,Source Country,Dest Airport,Source Country,Airline Name,Airline Country,Distance (km)
644,8266,4319,OSL,Norway,GZP,Turkey,SAS Scandinavian Airlines,Sweden,3056
1688,469,8745,AYT,Turkey,BHX,United Kingdom,,France,3060
469,1688,8745,BHX,United Kingdom,AYT,Turkey,,France,3060
521,1472,8745,NCL,United Kingdom,RHO,Greece,,France,3062
1472,521,8745,RHO,Greece,NCL,United Kingdom,,France,3062
1715,521,8745,DLM,Turkey,NCL,United Kingdom,,France,3075
521,1715,8745,NCL,United Kingdom,DLM,Turkey,,France,3075
1055,534,8745,ACE,Spain,GLA,United Kingdom,,France,3081
534,1055,8745,GLA,United Kingdom,ACE,Spain,,France,3081
1688,490,8745,AYT,Turkey,BRS,United Kingdom,,France,3083
1064,337,2297,AGA,Morocco,SXF,Germany,EasyJet Airline,United Kingdom,3084
337,1064,2297,SXF,Germany,AGA,Morocco,EasyJet Airline,United Kingdom,3084
1107,1005,4319,ADD,Ethiopia,HRE,Zimbabwe,SAS Scandinavian Airlines,Sweden,3110
517,1056,8745,LBA,United Kingdom,TFS,Spain,,France,3118
1056,517,8745,TFS,Spain,LBA,United Kingdom,,France,3118
2979,2937,10122,DYU,Tajikistan,IKT,Russia,SZA,Austria,3124
2937,2979,10122,IKT,Russia,DYU,Tajikistan,SZA,Austria,3124
1688,478,8745,AYT,Turkey,MAN,United Kingdom,,France,3130
478,1688,8745,MAN,United Kingdom,AYT,Turkey,,France,3130
609,1590,4319,CPH,Denmark,TLV,Israel,SAS Scandinavian Airlines,Sweden,3144
1590,609,4319,TLV,Israel,CPH,Denmark,SAS Scandinavian Airlines,Sweden,3144
534,4315,8745,GLA,United Kingdom,BJV,Turkey,,France,3162
502,1198,8745,LGW,United Kingdom,PFO,Cyprus,,France,3186
1198,502,8745,PFO,Cyprus,LGW,United Kingdom,,France,3186
345,1054,9784,DUS,Germany,LPA,Spain,,Burma,3190
1054,345,9784,LPA,Spain,DUS,Germany,,Burma,3190
1198,548,8745,PFO,Cyprus,STN,United Kingdom,,France,3191
548,1198,8745,STN,United Kingdom,PFO,Cyprus,,France,3191
1128,609,4319,CAI,Egypt,CPH,Denmark,SAS Scandinavian Airlines,Sweden,3197
609,1128,4319,CPH,Denmark,CAI,Egypt,SAS Scandinavian Airlines,Sweden,3197
737,3989,18553,ARN,Sweden,EBL,Iraq,,Netherlands,3203
3989,737,18553,EBL,Iraq,ARN,Sweden,,Netherlands,3203
1212,16,18553,ALC,Spain,KEF,Iceland,,Netherlands,3208
16,1212,18553,KEF,Iceland,ALC,Spain,,Netherlands,3208
1665,1130,2297,GVA,Switzerland,HRG,Egypt,EasyJet Airline,United Kingdom,3223
1130,1665,2297,HRG,Egypt,GVA,Switzerland,EasyJet Airline,United Kingdom,3223
534,1054,8745,GLA,United Kingdom,LPA,Spain,,France,3227
1054,534,8745,LPA,Spain,GLA,United Kingdom,,France,3227
492,1198,8745,LTN,United Kingdom,PFO,Cyprus,,France,3228
1198,492,8745,PFO,Cyprus,LTN,United Kingdom,,France,3228
521,1056,8745,NCL,United Kingdom,TFS,Spain,,France,3231
1056,521,8745,TFS,Spain,NCL,United Kingdom,,France,3231
534,1056,8745,GLA,United Kingdom,TFS,Spain,,France,3242
1056,534,8745,TFS,Spain,GLA,United Kingdom,,France,3242
1197,502,8745,LCA,Cyprus,LGW,United Kingdom,,France,3247
502,1197,8745,LGW,United Kingdom,LCA,Cyprus,,France,3247
534,1472,8745,GLA,United Kingdom,RHO,Greece,,France,3258
1715,534,8745,DLM,Turkey,GLA,United Kingdom,,France,3271
534,1715,8745,GLA,United Kingdom,DLM,Turkey,,France,3271
535,1056,8745,EDI,United Kingdom,TFS,Spain,,France,3276
1056,535,8745,TFS,Spain,EDI,United Kingdom,,France,3276
492,1197,8745,LTN,United Kingdom,LCA,Cyprus,,France,3288
737,5952,18553,ARN,Sweden,ISU,Iraq,,Netherlands,3326
5952,737,18553,ISU,Iraq,ARN,Sweden,,Netherlands,3326
3989,687,18553,EBL,Iraq,GOT,Sweden,,Netherlands,3329
687,3989,18553,GOT,Sweden,EBL,Iraq,,Netherlands,3329
523,1198,8745,EMA,United Kingdom,PFO,Cyprus,,France,3331
1198,523,8745,PFO,Cyprus,EMA,United Kingdom,,France,3331
2789,2599,2622,LIM,Peru,POA,Brazil,TACA,Costa Rica,3338
2599,2789,2622,POA,Brazil,LIM,Peru,TACA,Costa Rica,3338
469,1198,8745,BHX,United Kingdom,PFO,Cyprus,,France,3340
1198,469,8745,PFO,Cyprus,BHX,United Kingdom,,France,3340
490,1198,8745,BRS,United Kingdom,PFO,Cyprus,,France,3359
1198,490,8745,PFO,Cyprus,BRS,United Kingdom,,France,3359
523,1197,8745,EMA,United Kingdom,LCA,Cyprus,,France,3388
1197,523,8745,LCA,Cyprus,EMA,United Kingdom,,France,3388
469,1197,8745,BHX,United Kingdom,LCA,Cyprus,,France,3399
2979,1701,10122,DYU,Tajikistan,IST,Turkey,SZA,Austria,3401
1701,2979,10122,IST,Turkey,DYU,Tajikistan,SZA,Austria,3401
478,1198,8745,MAN,United Kingdom,PFO,Cyprus,,France,3412
1198,478,8745,PFO,Cyprus,MAN,United Kingdom,,France,3412
521,1198,8745,NCL,United Kingdom,PFO,Cyprus,,France,3456
1198,521,8745,PFO,Cyprus,NCL,United Kingdom,,France,3456
488,1197,8745,CWL,United Kingdom,LCA,Cyprus,,France,3464
1197,488,8745,LCA,Cyprus,CWL,United Kingdom,,France,3464
1197,478,8745,LCA,Cyprus,MAN,United Kingdom,,France,3469
478,1197,8745,MAN,United Kingdom,LCA,Cyprus,,France,3469
2564,2789,2622,GRU,Brazil,LIM,Peru,TACA,Costa Rica,3475
2789,2564,2622,LIM,Peru,GRU,Brazil,TACA,Costa Rica,3475
6147,2948,10122,LBD,Tajikistan,LED,Russia,SZA,Austria,3477
2948,6147,10122,LED,Russia,LBD,Tajikistan,SZA,Austria,3477
737,4130,18553,ARN,Sweden,BGW,Iraq,,Netherlands,3510
4130,737,18553,BGW,Iraq,ARN,Sweden,,Netherlands,3510
345,1130,9784,DUS,Germany,HRG,Egypt,,Burma,3511
1130,345,9784,HRG,Egypt,DUS,Germany,,Burma,3511
2252,1960,4089,CXI,Kiribati,NAN,Fiji,Qantas Airways,Australia,3528
1960,2252,4089,NAN,Fiji,CXI,Kiribati,Qantas Airways,Australia,3528
2188,4059,4089,DXB,United Arab Emirates,NBO,Kenya,Qantas Airways,Australia,3559
4059,2188,4089,NBO,Kenya,DXB,United Arab Emirates,Qantas Airways,Australia,3559
2979,2948,10122,DYU,Tajikistan,LED,Russia,SZA,Austria,3581
2948,2979,10122,LED,Russia,DYU,Tajikistan,SZA,Austria,3581
337,1056,2297,SXF,Germany,TFS,Spain,EasyJet Airline,United Kingdom,3671
1056,337,2297,TFS,Spain,SXF,Germany,EasyJet Airline,United Kingdom,3671
534,1197,8745,GLA,United Kingdom,LCA,Cyprus,,France,3704
1197,534,8745,LCA,Cyprus,GLA,United Kingdom,,France,3704
2560,2789,2622,GIG,Brazil,LIM,Peru,TACA,Costa Rica,3777
2789,2560,2622,LIM,Peru,GIG,Brazil,TACA,Costa Rica,3777
3885,3380,13335,BKK,Thailand,ULN,Mongolia,Homer Sky,Germany,3839
3380,3885,13335,ULN,Mongolia,BKK,Thailand,Homer Sky,Germany,3839
502,4057,8745,LGW,United Kingdom,SSH,Egypt,,France,3866
4057,502,8745,SSH,Egypt,LGW,United Kingdom,,France,3866
4057,548,8745,SSH,Egypt,STN,United Kingdom,,France,3881
548,4057,8745,STN,United Kingdom,SSH,Egypt,,France,3881
3494,156,324,EWR,United States,YVR,Canada,ANA All Nippon Airways,Japan,3899
156,3494,324,YVR,Canada,EWR,United States,ANA All Nippon Airways,Japan,3899
1130,502,8745,HRG,Egypt,LGW,United Kingdom,,France,3900
502,1130,8745,LGW,United Kingdom,HRG,Egypt,,France,3900
3351,3316,2183,PER,Australia,SIN,Singapore,Emirates Airlines,United Arab Emirates,3911
3316,3351,2183,SIN,Singapore,PER,Australia,Emirates Airlines,United Arab Emirates,3911
492,4057,8745,LTN,United Kingdom,SSH,Egypt,,France,3916
4057,492,8745,SSH,Egypt,LTN,United Kingdom,,France,3916
1909,2789,2622,HAV,Cuba,LIM,Peru,TACA,Costa Rica,3936
2789,1909,2622,LIM,Peru,HAV,Cuba,TACA,Costa Rica,3936
469,4057,8745,BHX,United Kingdom,SSH,Egypt,,France,4030
4057,469,8745,SSH,Egypt,BHX,United Kingdom,,France,4030
2006,4075,4089,AKL,New Zealand,PPT,French Polynesia,Qantas Airways,Australia,4093
4075,2006,4089,PPT,French Polynesia,AKL,New Zealand,Qantas Airways,Australia,4093
1054,644,4319,LPA,Spain,OSL,Norway,SAS Scandinavian Airlines,Sweden,4105
644,1054,4319,OSL,Norway,LPA,Spain,SAS Scandinavian Airlines,Sweden,4105
478,4057,8745,MAN,United Kingdom,SSH,Egypt,,France,4108
4057,478,8745,SSH,Egypt,MAN,United Kingdom,,France,4108
340,2072,4319,FRA,Germany,JED,Saudi Arabia,SAS Scandinavian Airlines,Sweden,4133
2072,340,4319,JED,Saudi Arabia,FRA,Germany,SAS Scandinavian Airlines,Sweden,4133
1130,478,8745,HRG,Egypt,MAN,United Kingdom,,France,4146
478,1130,8745,MAN,United Kingdom,HRG,Egypt,,France,4146
2188,679,4089,DXB,United Arab Emirates,WAW,Poland,Qantas Airways,Australia,4156
679,2188,4089,WAW,Poland,DXB,United Arab Emirates,Qantas Airways,Australia,4156
502,1102,8745,LGW,United Kingdom,SID,Cape Verde,,France,4325
1102,502,8745,SID,Cape Verde,LGW,United Kingdom,,France,4325
1103,502,8745,BVC,Cape Verde,LGW,United Kingdom,,France,4385
502,1103,8745,LGW,United Kingdom,BVC,Cape Verde,,France,4385
469,1103,8745,BHX,United Kingdom,BVC,Cape Verde,,France,4445
1103,469,8745,BVC,Cape Verde,BHX,United Kingdom,,France,4445
478,1102,8745,MAN,United Kingdom,SID,Cape Verde,,France,4449
1102,478,8745,SID,Cape Verde,MAN,United Kingdom,,France,4449
2188,1587,4089,DXB,United Arab Emirates,PRG,Czech Republic,Qantas Airways,Australia,4464
1587,2188,4089,PRG,Czech Republic,DXB,United Arab Emirates,Qantas Airways,Australia,4464
3953,1056,18553,RIX,Latvia,TFS,Spain,,Netherlands,4507
1056,3953,18553,TFS,Spain,RIX,Latvia,,Netherlands,4507
1103,478,8745,BVC,Cape Verde,MAN,United Kingdom,,France,4511
478,1103,8745,MAN,United Kingdom,BVC,Cape Verde,,France,4511
2188,346,4089,DXB,United Arab Emirates,MUC,Germany,Qantas Airways,Australia,4564
346,2188,4089,MUC,Germany,DXB,United Arab Emirates,Qantas Airways,Australia,4564
2241,340,4559,DOH,Qatar,FRA,Germany,Swiss Airlines,Switzerland,4587
340,2241,4559,FRA,Germany,DOH,Qatar,Swiss Airlines,Switzerland,4587
2188,1678,4089,DXB,United Arab Emirates,ZRH,Switzerland,Qantas Airways,Australia,4768
1678,2188,4089,ZRH,Switzerland,DXB,United Arab Emirates,Qantas Airways,Australia,4768
737,2188,4089,ARN,Sweden,DXB,United Arab Emirates,Qantas Airways,Australia,4785
2188,737,4089,DXB,United Arab Emirates,ARN,Sweden,Qantas Airways,Australia,4785
609,2188,4089,CPH,Denmark,DXB,United Arab Emirates,Qantas Airways,Australia,4818
2188,609,4089,DXB,United Arab Emirates,CPH,Denmark,Qantas Airways,Australia,4818
2979,340,10122,DYU,Tajikistan,FRA,Germany,SZA,Austria,4826
340,2979,10122,FRA,Germany,DYU,Tajikistan,SZA,Austria,4826
2188,340,4089,DXB,United Arab Emirates,FRA,Germany,Qantas Airways,Australia,4845
340,2188,4089,FRA,Germany,DXB,United Arab Emirates,Qantas Airways,Australia,4845
340,273,1531,FRA,Germany,LOS,Nigeria,SN Brussels Airlines,Belgium,4856
273,340,1531,LOS,Nigeria,FRA,Germany,SN Brussels Airlines,Belgium,4856
2188,342,4089,DXB,United Arab Emirates,HAM,Germany,Qantas Airways,Australia,4884
342,2188,4089,HAM,Germany,DXB,United Arab Emirates,Qantas Airways,Australia,4884
3885,2188,4089,BKK,Thailand,DXB,United Arab Emirates,Qantas Airways,Australia,4904
2188,3885,4089,DXB,United Arab Emirates,BKK,Thailand,Qantas Airways,Australia,4904
2188,1665,4089,DXB,United Arab Emirates,GVA,Switzerland,Qantas Airways,Australia,4919
1665,2188,4089,GVA,Switzerland,DXB,United Arab Emirates,Qantas Airways,Australia,4919
345,2188,4089,DUS,Germany,DXB,United Arab Emirates,Qantas Airways,Australia,5005
2188,345,4089,DXB,United Arab Emirates,DUS,Germany,Qantas Airways,Australia,5005
3728,1960,4089,HNL,United States,NAN,Fiji,Qantas Airways,Australia,5107
1960,3728,4089,NAN,Fiji,HNL,United States,Qantas Airways,Australia,5107
1107,1044,4305,ADD,Ethiopia,BKO,Mali,SAA South African Airways,South Africa,5116
1044,1107,4305,BKO,Mali,ADD,Ethiopia,SAA South African Airways,South Africa,5116
580,2179,4869,AMS,Netherlands,AUH,United Arab Emirates,TAP Air Portugal,Portugal,5192
2179,580,4869,AUH,United Arab Emirates,AMS,Netherlands,TAP Air Portugal,Portugal,5192
302,897,4559,BRU,Belgium,DLA,Cameroon,Swiss Airlines,Switzerland,5237
897,302,4559,DLA,Cameroon,BRU,Belgium,Swiss Airlines,Switzerland,5237
302,4161,4559,BRU,Belgium,NSI,Cameroon,Swiss Airlines,Switzerland,5287
4161,302,4559,NSI,Cameroon,BRU,Belgium,Swiss Airlines,Switzerland,5287
2359,3316,4089,HND,Japan,SIN,Singapore,Qantas Airways,Australia,5300
3316,2359,4089,SIN,Singapore,HND,Japan,Qantas Airways,Australia,5300
478,3797,3871,MAN,United Kingdom,JFK,United States,PIA Pakistan International,Pakistan,5362
2188,502,4089,DXB,United Arab Emirates,LGW,United Kingdom,Qantas Airways,Australia,5473
502,2188,4089,LGW,United Kingdom,DXB,United Arab Emirates,Qantas Airways,Australia,5473
2188,507,4089,DXB,United Arab Emirates,LHR,United Kingdom,Qantas Airways,Australia,5498
507,2188,4089,LHR,United Kingdom,DXB,United Arab Emirates,Qantas Airways,Australia,5498
2179,507,4869,AUH,United Arab Emirates,LHR,United Kingdom,TAP Air Portugal,Portugal,5517
2188,3304,4089,DXB,United Arab Emirates,KUL,Malaysia,Qantas Airways,Australia,5549
3304,2188,4089,KUL,Malaysia,DXB,United Arab Emirates,Qantas Airways,Australia,5549
3077,3322,2987,HKG,Hong Kong,CNS,Australia,JAL Japan Airlines,Japan,5568
469,2188,4089,BHX,United Kingdom,DXB,United Arab Emirates,Qantas Airways,Australia,5603
2188,469,4089,DXB,United Arab Emirates,BHX,United Kingdom,Qantas Airways,Australia,5603
2188,521,4089,DXB,United Arab Emirates,NCL,United Kingdom,Qantas Airways,Australia,5653
521,2188,4089,NCL,United Kingdom,DXB,United Arab Emirates,Qantas Airways,Australia,5653
2188,478,4089,DXB,United Arab Emirates,MAN,United Kingdom,Qantas Airways,Australia,5655
478,2188,4089,MAN,United Kingdom,DXB,United Arab Emirates,Qantas Airways,Australia,5655
2188,534,4089,DXB,United Arab Emirates,GLA,United Kingdom,Qantas Airways,Australia,5841
534,2188,4089,GLA,United Kingdom,DXB,United Arab Emirates,Qantas Airways,Australia,5841
2188,3316,4089,DXB,United Arab Emirates,SIN,Singapore,Qantas Airways,Australia,5847
3316,2188,4089,SIN,Singapore,DXB,United Arab Emirates,Qantas Airways,Australia,5847
599,2188,4089,DUB,Ireland,DXB,United Arab Emirates,Qantas Airways,Australia,5919
2188,599,4089,DXB,United Arab Emirates,DUB,Ireland,Qantas Airways,Australia,5919
3494,644,4319,EWR,United States,OSL,Norway,SAS Scandinavian Airlines,Sweden,5933
644,3494,4319,OSL,Norway,EWR,United States,SAS Scandinavian Airlines,Sweden,5933
2179,3364,324,AUH,United Arab Emirates,PEK,China,ANA All Nippon Airways,Japan,5955
3339,3316,2183,MEL,Australia,SIN,Singapore,Emirates Airlines,United Arab Emirates,6033
3316,3339,2183,SIN,Singapore,MEL,Australia,Emirates Airlines,United Arab Emirates,6033
2179,1074,4869,AUH,United Arab Emirates,CMN,Morocco,TAP Air Portugal,Portugal,6053
1074,2179,4869,CMN,Morocco,AUH,United Arab Emirates,TAP Air Portugal,Portugal,6053
3320,3316,2183,BNE,Australia,SIN,Singapore,Emirates Airlines,United Arab Emirates,6143
3316,3320,2183,SIN,Singapore,BNE,Australia,Emirates Airlines,United Arab Emirates,6143
609,3494,4319,CPH,Denmark,EWR,United States,SAS Scandinavian Airlines,Sweden,6207
3494,609,4319,EWR,United States,CPH,Denmark,SAS Scandinavian Airlines,Sweden,6207
609,193,4319,CPH,Denmark,YYZ,Canada,SAS Scandinavian Airlines,Sweden,6269
193,609,4319,YYZ,Canada,CPH,Denmark,SAS Scandinavian Airlines,Sweden,6269
3316,3361,2183,SIN,Singapore,SYD,Australia,Emirates Airlines,United Arab Emirates,6293
3361,3316,2183,SYD,Australia,SIN,Singapore,Emirates Airlines,United Arab Emirates,6293
3304,3339,2183,KUL,Malaysia,MEL,Australia,Emirates Airlines,United Arab Emirates,6315
3339,3304,2183,MEL,Australia,KUL,Malaysia,Emirates Airlines,United Arab Emirates,6315
1084,3714,4305,DKR,Senegal,IAD,United States,SAA South African Airways,South Africa,6401
3714,1084,4305,IAD,United States,DKR,Senegal,SAA South African Airways,South Africa,6401
3797,1524,2183,JFK,United States,MXP,Italy,Emirates Airlines,United Arab Emirates,6413
1524,3797,2183,MXP,Italy,JFK,United States,Emirates Airlines,United Arab Emirates,6413
609,3714,4319,CPH,Denmark,IAD,United States,SAS Scandinavian Airlines,Sweden,6539
3714,609,4319,IAD,United States,CPH,Denmark,SAS Scandinavian Airlines,Sweden,6539
1229,1760,11806,MAD,Spain,PUJ,Dominican Republic,,Congo (Kinshasa),6570
1760,1229,11806,PUJ,Dominican Republic,MAD,Spain,,Congo (Kinshasa),6570
3484,4075,4089,LAX,United States,PPT,French Polynesia,Qantas Airways,Australia,6612
4075,3484,4089,PPT,French Polynesia,LAX,United States,Qantas Airways,Australia,6612
3484,2789,2987,LAX,United States,LIM,Peru,JAL Japan Airlines,Japan,6721
2789,3484,2987,LIM,Peru,LAX,United States,JAL Japan Airlines,Japan,6721
478,1760,8745,MAN,United Kingdom,PUJ,Dominican Republic,,France,6783
609,3830,4319,CPH,Denmark,ORD,United States,SAS Scandinavian Airlines,Sweden,6854
3830,609,4319,ORD,United States,CPH,Denmark,SAS Scandinavian Airlines,Sweden,6854
502,1760,8745,LGW,United Kingdom,PUJ,Dominican Republic,,France,6897
1760,502,8745,PUJ,Dominican Republic,LGW,United Kingdom,,France,6897
609,3364,4319,CPH,Denmark,PEK,China,SAS Scandinavian Airlines,Sweden,7194
3364,609,4319,PEK,China,CPH,Denmark,SAS Scandinavian Airlines,Sweden,7194
3885,3361,2183,BKK,Thailand,SYD,Australia,Emirates Airlines,United Arab Emirates,7515
3361,3885,2183,SYD,Australia,BKK,Thailand,Emirates Airlines,United Arab Emirates,7515
534,1852,8745,GLA,United Kingdom,CUN,Mexico,,France,7620
1852,478,8745,CUN,Mexico,MAN,United Kingdom,,France,7795
478,1852,8745,MAN,United Kingdom,CUN,Mexico,,France,7795
1852,1229,11806,CUN,Mexico,MAD,Spain,,Congo (Kinshasa),7961
1229,1852,11806,MAD,Spain,CUN,Mexico,,Congo (Kinshasa),7961
1852,502,8745,CUN,Mexico,LGW,United Kingdom,,France,7977
502,1852,8745,LGW,United Kingdom,CUN,Mexico,,France,7977
609,3406,4319,CPH,Denmark,PVG,China,SAS Scandinavian Airlines,Sweden,8277
3406,609,4319,PVG,China,CPH,Denmark,SAS Scandinavian Airlines,Sweden,8277
3885,609,4319,BKK,Thailand,CPH,Denmark,SAS Scandinavian Airlines,Sweden,8637
609,3885,4319,CPH,Denmark,BKK,Thailand,SAS Scandinavian Airlines,Sweden,8637
3885,644,4319,BKK,Thailand,OSL,Norway,SAS Scandinavian Airlines,Sweden,8671
644,3885,4319,OSL,Norway,BKK,Thailand,SAS Scandinavian Airlines,Sweden,8671
609,2279,4319,CPH,Denmark,NRT,Japan,SAS Scandinavian Airlines,Sweden,8712
2279,609,4319,NRT,Japan,CPH,Denmark,SAS Scandinavian Airlines,Sweden,8712
609,3469,4319,CPH,Denmark,SFO,United States,SAS Scandinavian Airlines,Sweden,8807
3469,609,4319,SFO,United States,CPH,Denmark,SAS Scandinavian Airlines,Sweden,8807
3484,1960,4089,LAX,United States,NAN,Fiji,Qantas Airways,Australia,8892
1960,3484,4089,NAN,Fiji,LAX,United States,Qantas Airways,Australia,8892
2006,2650,4089,AKL,New Zealand,SCL,Chile,Qantas Airways,Australia,9653
2650,2006,4089,SCL,Chile,AKL,New Zealand,Qantas Airways,Australia,9653
502,893,8745,LGW,United Kingdom,MRU,Mauritius,,France,9748
893,502,8745,MRU,Mauritius,LGW,United Kingdom,,France,9748
609,3316,4319,CPH,Denmark,SIN,Singapore,SAS Scandinavian Airlines,Sweden,9968
3316,609,4319,SIN,Singapore,CPH,Denmark,SAS Scandinavian Airlines,Sweden,9968
